route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
40050011,22358,16638134,DERYNEIA,40050011,0
40170011,22358,16638135,LARNAKA,40170011,0
40170012,22358,16638136,PARALIMNI,40170012,1
40000011,22358,16638137,PARALIMNI,40000011,0
40010011,22358,16638138,AG. NAPA (W/PARK),40010011,0
40150011,22358,16638139,LARNAKA,40150011,0
40120011,22358,16638140,KONNOS,40120011,0
40000011,22358,16638141,PARALIMNI,40000011,0
40000011,22358,16638142,PARALIMNI,40000011,0
40040011,22358,16638143,DERYNEIA,40040011,0
40100011,22358,16638144,AGIA NAPA,40100011,0
40100012,22358,16638145,DASAKI ACHNAS,40100012,1
40150011,22358,16638146,LARNAKA,40150011,0
40150012,22358,16638147,CENTRAL BUS ST.,40150012,1
40000011,22358,16638148,PARALIMNI,40000011,0
40040011,22358,16638149,DERYNEIA,40040011,0
40160011,22358,16638150,LARNAKA,40160011,0
40140012,22358,16638151,DERYNEIA,40140012,1
40010011,22358,16638152,AG. NAPA (W/PARK),40010011,0
40140011,22358,16638153,AGIA NAPA,40140011,0
40160011,22358,16638154,LARNAKA,40160011,0
