table_name,field_name,language,translation,record_id
routes,route_long_name,el,- Δευτερά -Ψημολόφου -  Επισκοπειό-  Πολιτικό - Πέρα Ορεινής ,1680012
routes,route_long_name,el,Αναλυόντας - Τσέρι,2230011
routes,route_long_name,el,Τσέρι - Αναλυόντας,2230012
routes,route_long_name,el,Αστρομερίτης - Περιστερώνα - Ακάκι - Κοκκινοτριμιθιά - Σταθμός Μακαρίου Σταδίου - Πλατεία Σολωμού,4000011
routes,route_long_name,el,Πλατεία Σολωμού - Σταθμός Μακαρίου Σταδίου- Nicosia Mall - Κοκκινοτριμιθιά - Ακάκι - Περιστερώνα - Αστρομερίτης,4000012
routes,route_long_name,el,Αστρομερίτης - Σταθμός Μακαρίου Σταδίου,4000021
routes,route_long_name,el,Σταθμός Μακαρίου Σταδίου - Αστρομερίτης,4000022
routes,route_long_name,el,Κακοπετριά-Ευρύχου(ΚΔ)- Αστρομερίτης/Περιστερώνα/Ακάκι(ΚΔ) - Κοκ/μιθιά- Σταθμός Μακαρίου -Πλ. Σολωμού -Λευκωσία/Κολοκάση,4050011
routes,route_long_name,el,Λευκωσία/Κολοκάση-Διαγόρου-Στ. Μακαρίου-Nicosia Mall-Κοκ/θιά - Aκάκι/Περιστερώνα/Αστρομερίτης(ΚΔ)-Ευρύχου(ΚΔ)-Κακοπετριά,4050012
routes,route_long_name,el,Κακοπετριά - Αστρομερίτης - Σταθμός Μακαρίου,4050041
routes,route_long_name,el,Σταθμός Μακαρίου - Αστρομερίτης - Κακοπετριά,4050042
routes,route_long_name,el,Χανδριά- Κυπερούντα- Κακοπετριά- Αστρομερίτης- Hospital,4070011
routes,route_long_name,el,Γενικό Νοσοκομείο- Αστρομερίτης- Κακοπετρία- Χανδριά,4070012
routes,route_long_name,el,Τροόδος - Σταθμός Μακαρίου Σταδίου,4080021
routes,route_long_name,el,Σταθμός Μακαρίου Σταδίου - Τροόδος,4080022
routes,route_long_name,el,Σταθμός Μακαρίου Σταδίου - Στρόβολος - Πλ. Σολωμού,5010011
routes,route_long_name,el,Πλ. Σολωμού - Σταθμός Στροβόλου - Σταθμός Μακαρίου Σταδίου,5010012
routes,route_long_name,el,Σταθμός Ταμασού - Σταθμός Στροβόλου - Πλατεία Σολωμού,5020011
routes,route_long_name,el,Πλατεία Σολωμού - Σταθμός Στροβόλου - Σταθμός Ταμασού,5020012
